50 5000 25000
351 2060 1131
401 2673 2537
919 2060 713
645 3865 5008
441 4420 2767
1112 3171 628
917 1835 3301
155 2526 3171
323 5186 465
1000 1131 3307
866 2760 1131
1198 1623 3301
872 5186 2060
576 4652 2060
617 3372 2537
1086 4820 3627
1154 2526 2060
433 3307 3171
827 910 1449
506 1365 3627
801 653 1623
851 4420 465
866 740 2760
781 3865 653
345 3307 3237
1316 1131 210
893 4779 20
60 4420 2760
729 4675 2767
1121 2767 628
578 1449 2526
1021 3573 2767
1155 5048 4626
716 10 4420
1404 2537 20
1036 10 653
341 4420 910
236 5186 3627
747 2760 5008
885 5048 910
1268 1835 205
137 2060 4384
1186 3301 1623
1353 1299 4261
700 2760 2767
230 740 4626
645 910 1299
218 3573 1432
823 4420 5186
279 3372 5008
532 2526 2767
816 4652 5576
542 1573 3372
447 1835 1365
1186 2767 4565
96 2767 3171
1372 4779 3372
19 2767 5048
419 5186 1573
164 713 2046
503 5008 2537
320 1623 205
763 1835 4565
1164 740 3307
1055 4998 883
144 4779 1449
907 3301 2767
679 2760 2526
878 3627 2767
941 4779 2673
312 3237 4820
1315 210 5576
1336 2760 3301
1433 1573 740
1391 5008 4565
599 10 2673
470 4384 2673
83 3627 4261
1222 713 4626
8 3627 2537
1166 5576 10
910 4420 713
1240 3372 4820
1258 713 4261
100 1573 628
263 1365 4820
149 2526 653
1256 2760 2673
725 2060 628
287 2114 4565
105 10 1432
299 910 2673
5 3307 883
1170 1573 628
510 3237 3301
648 628 1365
160 4998 4565
1393 4384 4998
451 1365 2537
1092 4420 5048
1249 5008 3865
1362 10 20
1179 1365 2760
339 1835 713
277 740 653
688 3237 3573
859 4420 205
1005 883 4820
1336 2760 3307
1379 20 4998
1270 2114 3307
735 2767 3171
558 2760 1573
282 205 2673
1422 210 2526
1070 4384 3573
673 4675 1573
381 2114 3372
138 1432 20
892 5008 5576
722 3372 4565
17 4384 10
447 3237 4626
729 5186 2537
711 4779 3372
213 4820 4998
759 4820 653
1140 4652 1835
1279 5008 5048
253 628 3237
436 653 3865
1426 210 1299
1426 4779 4384
337 5048 210
32 5048 883
525 910 4384
528 2046 653
734 2767 5186
95 205 5576
384 210 2673
783 3171 4998
959 2673 628
1012 210 713
396 3301 3372
602 3171 4420
134 2767 5008
1064 740 4998
565 1299 1835
1390 4652 4626
43 740 2114
168 653 3181
1176 1623 5008
489 3171 3301
757 4261 5576
1359 1131 2114
1365 3372 1432
861 2537 2114
1427 883 4420
1249 4820 1299
1292 713 4820
20 1299 20
1069 2046 4675
889 4626 3171
445 4652 1131
118 20 3301
743 4820 3372
364 3627 1623
660 1299 205
6 5008 1573
1062 4384 4779
79 4820 4675
1148 10 4675
469 1449 653
915 4261 910
1033 210 20
208 2526 628
572 465 4998
1105 4652 740
983 5048 4420
478 3237 10
948 210 3237
830 205 4261
330 5048 713
767 205 2046
1102 3573 1299
340 2537 1623
936 2767 10
1062 1835 628
468 4565 4384
956 740 4652
495 5576 2046
530 1131 210
1344 1623 4998
1086 1449 740
101 1299 1835
1148 883 3171
1408 1365 5186
507 20 5186
976 4420 4565
364 210 2767
1173 3181 1365
278 4998 2537
1026 2767 740
972 20 910
581 2526 1573
530 3865 4261
1415 628 740
354 5008 1432
1202 4565 4820
1439 4820 4261
858 20 3237
552 3301 2526
150 2767 1365
834 4626 4820
52 1365 628
289 653 628
495 4384 740
810 1365 4779
468 1131 2673
1395 628 2767
812 3171 1835
1264 3301 1623
635 4675 1131
871 653 2537
130 3237 4384
1010 4652 2673
1066 3301 1449
998 3372 3307
762 4420 2673
1353 1299 2537
168 713 3627
1003 1835 2767
1257 2526 3627
260 4626 2673
552 2046 5186
1147 2760 3301
1135 2760 3301
234 3865 4565
367 3181 5186
1168 2537 4820
941 1432 3301
800 20 1835
1041 628 4820
246 3307 2673
946 5186 3372
56 2673 4420
874 4565 4652
887 10 2767
779 4779 1365
1145 3627 4384
373 3627 1365
459 4998 5576
1355 2673 1131
688 4626 2673
513 5008 713
961 205 4420
290 1449 5186
621 465 3181
330 3627 5008
1235 653 910
624 1449 1623
1291 4779 2526
45 3627 740
641 3237 3372
713 740 10
431 3627 2760
1070 465 205
629 4261 20
654 4820 3301
328 5186 653
436 910 3307
606 4675 5186
72 2537 210
1187 3181 4675
1318 4675 10
1410 5008 5186
1391 3171 910
568 3181 4565
1396 1365 3573
78 1432 2767
767 1299 1623
828 2760 1623
720 3301 1365
102 2673 3301
1230 4675 3301
42 2114 5008
506 4675 2114
1218 5576 2046
1358 1131 205
1129 465 883
454 4565 2526
1141 3181 4779
290 3171 2673
698 2114 3237
126 210 3301
600 2673 5186
982 4626 205
1032 2673 1573
1123 5008 210
470 3372 1623
712 210 3237
847 3301 1449
1352 653 3307
860 2114 4626
558 4565 5186
69 2767 1835
931 1365 5048
1398 1131 3171
472 740 4779
1117 2114 883
276 4384 2046
283 4820 2767
272 1432 205
1219 1573 465
219 3865 1835
1125 628 883
1229 1449 20
1036 2114 2537
1380 5048 4652
868 3372 4675
501 465 1299
732 2767 653
1263 1131 3301
688 4626 1573
1275 883 1573
141 1449 3307
638 4261 4820
870 1131 1573
428 210 653
308 210 465
852 5008 740
1204 1835 4626
772 740 713
780 4565 5048
519 3181 1365
676 910 3307
1192 1623 1299
1431 1835 3573
1351 1299 2760
1425 210 4420
1073 4779 3865
701 883 1623
335 2114 3627
376 20 4384
475 3171 1835
724 740 3573
808 1299 5576
388 740 4675
500 628 1299
957 2537 10
1058 3573 2526
1434 2760 10
1375 4261 3573
450 4675 2060
914 4652 2760
1034 1623 4675
1208 2526 1299
250 2526 205
854 205 2537
184 2537 4384
244 2046 2537
1374 5186 1432
843 3372 653
478 2114 713
298 4779 5008
1333 4626 5008
973 2767 2114
1224 713 465
510 4998 1299
695 4820 628
811 3171 5048
746 4820 628
21 5048 2526
371 5008 210
1176 3573 883
1150 883 1835
482 4565 2060
1195 3171 4626
471 3627 4384
1291 2673 1365
863 4675 883
1273 4779 1299
64 2046 1623
486 5008 2046
153 5576 10
159 5048 4626
756 3372 628
254 20 1432
1156 4779 10
965 4998 2760
763 1131 2760
67 3865 740
884 465 628
965 3307 4565
1005 1432 3573
1432 653 205
571 205 1131
706 4652 2537
55 210 4998
439 2526 883
1113 3573 210
1322 5008 210
370 2537 1623
904 1623 1835
542 4384 3865
333 3573 653
1299 4675 5048
1042 5048 2537
885 2046 465
1043 3171 4820
1367 3573 4420
1409 465 3865
746 20 653
1010 3573 10
992 210 4779
844 4820 2046
597 3627 5008
1009 2046 3237
764 4779 883
1020 2767 20
1046 910 2060
38 4565 5186
1070 465 1299
708 2767 713
1101 2760 3237
373 1835 210
86 628 5008
683 1432 20
1301 1299 1365
429 5048 2114
1384 2537 1299
705 653 10
1410 653 3627
604 2046 2760
633 3181 1131
725 2760 628
831 3307 10
936 910 3237
388 2767 4384
198 4779 465
1155 5008 3171
305 2114 2767
498 2060 5186
1040 4626 3865
1375 210 2526
925 3171 4779
775 4779 4820
144 10 210
532 4626 1299
602 2537 2046
189 1573 4626
494 3307 3237
992 4779 20
593 713 4420
400 3237 1573
1197 5008 4565
293 1449 2673
1097 3372 5048
1084 3171 2046
1244 4565 1131
581 20 4565
329 20 3301
576 1365 4779
912 1131 910
69 2767 2526
631 2767 465
1106 3301 4565
348 4779 4820
130 4565 1623
1034 20 3237
805 3181 4998
13 4779 4652
1118 3627 2114
1172 1449 1835
75 210 2060
180 205 5576
121 1835 5576
289 465 4652
1084 4565 2046
1342 2537 1623
226 3573 1432
676 2673 2767
436 1365 5048
242 1573 2114
687 2767 1131
603 1835 3237
1188 1432 713
1166 628 4261
196 653 10
674 5576 4384
1091 5186 653
460 3307 20
423 3372 5576
116 2046 3627
450 5576 4998
1368 210 3181
621 1432 4420
498 20 3171
1349 5576 1573
551 4779 5008
323 740 210
158 1449 3865
1383 3573 3372
794 205 4261
749 1449 1365
139 628 465
455 4652 4565
252 3627 4420
1259 2114 4779
113 3865 1623
907 2760 3627
1117 20 1365
1162 4261 3865
39 3573 2114
998 20 2046
24 1299 4675
855 4998 4652
103 5048 2526
376 465 4384
301 1432 5008
424 3301 1623
653 3307 2760
1064 3237 3865
1025 3301 3573
267 1365 2060
937 628 5048
1267 1835 1573
567 5186 10
519 910 3627
1032 2046 10
1089 465 10
1013 10 740
963 2673 4384
753 3573 5008
1178 20 4779
1291 5576 713
48 2537 740
656 3573 1449
360 10 4779
418 3865 5576
689 713 4675
895 5008 10
329 3171 4998
282 653 2673
537 1432 653
651 465 1835
650 3237 3171
1387 2060 3301
1271 465 740
806 1623 4261
1348 740 2767
698 20 4998
821 2046 210
1087 3627 1835
1207 4420 3865
1194 2673 1835
671 1131 653
779 910 4626
517 910 5048
533 4261 4820
34 4998 713
239 465 3181
721 5048 1365
747 465 2673
1326 210 1365
372 4565 2760
873 1623 10
1180 2767 1432
383 2526 205
410 4652 3573
1294 5008 1131
497 4626 1131
1090 2767 20
398 1131 10
156 883 2767
529 1573 2537
1274 2060 4384
886 5576 1365
1270 910 2760
112 1835 2114
1278 1573 1835
684 1623 2760
900 910 2537
120 1299 4626
1400 5576 465
873 2673 4779
1087 1299 3307
1046 4652 3372
630 883 2114
191 10 910
245 4779 713
1219 205 1365
172 1623 3372
489 3171 1365
754 628 1835
759 4652 5186
176 5008 3372
152 205 5008
242 3865 3181
8 653 4675
1370 4565 4779
1321 3573 465
614 2046 1365
1396 1835 883
0 883 3237
391 4675 883
474 3865 2526
1267 3301 3627
648 210 4384
1328 883 4779
411 910 2060
486 3307 740
1085 628 3171
1041 2760 4420
1041 10 2760
1304 2537 1365
338 713 4565
37 713 4384
685 1835 4420
446 2114 1365
857 3171 4420
1215 1299 5576
703 210 4779
329 3307 3171
1351 3573 2060
412 3627 628
1043 4261 5048
407 2060 3372
1034 4384 4675
886 2114 20
175 1449 5008
1390 465 10
653 3237 2760
982 1623 3865
766 4820 1573
1178 1365 1623
654 1573 3573
1061 210 2760
527 3171 2760
594 1449 1299
268 465 1835
198 3301 3171
90 628 4261
992 1835 5008
659 740 1365
744 910 4652
613 20 1449
397 1365 2526
1021 4779 3307
1435 4384 5576
1121 4820 3865
789 910 3865
1106 910 4626
19 2060 5048
450 3171 4675
731 883 910
368 2760 2767
520 1449 2114
1197 4420 1623
1143 3171 1573
1244 1623 5008
363 3237 4675
1331 3171 910
224 910 1365
906 2060 4652
1263 883 4820
904 3181 5186
485 3307 4652
810 3301 1623
967 3307 1299
1422 3372 2767
1132 1449 4652
167 5048 20
56 1299 3627
97 2114 1449
1203 1449 4261
984 2526 3237
1365 1835 465
1430 4565 465
504 4565 465
1336 2046 3301
854 465 1432
1031 1432 628
223 4384 210
1072 4565 2673
1277 3301 4384
1313 3372 713
108 4652 10
1064 5008 653
929 4261 465
847 205 883
622 3171 5186
491 5008 883
215 1623 5048
20 10 2760
812 653 2760
846 2767 20
1155 910 1623
527 713 2046
1340 628 20
1426 3171 1365
767 5576 4652
624 2767 2760
1035 4779 3181
489 4626 3307
523 653 1365
1028 713 2114
1166 1365 1299
1116 883 4652
614 3372 3865
163 2060 740
843 4779 465
885 2537 1131
1064 4261 3301
163 713 4626
694 5048 1449
926 1835 4675
732 1623 2537
221 465 4626
200 205 4779
158 20 3307
943 4675 205
169 910 4998
1207 2537 4675
1265 4652 465
362 4998 4820
624 653 3372
145 740 3301
1264 5186 2537
188 4384 2760
1266 1835 2046
1219 1835 4384
944 653 3301
1065 3181 653
920 1573 2114
1126 910 5008
639 4820 2060
359 3372 910
12 653 5008
587 3307 4626
1257 2060 5048
361 3372 1432
440 3372 1623
682 4626 1449
712 1299 740
437 1835 4675
425 5048 3573
289 4384 5048
762 210 5576
369 910 4565
622 2537 4652
239 4675 4384
37 1835 3171
184 1299 4820
320 4420 2537
142 2114 3171
140 3181 3301
684 1131 3627
350 3372 4261
531 4626 3865
1031 3237 465
365 653 1623
1192 653 1365
1321 3171 2060
632 465 2537
1101 5008 4998
1360 1573 2673
223 2767 3307
1058 465 3372
869 20 2114
244 740 5186
440 653 3181
249 2060 3865
1297 3301 10
35 3627 4652
1136 4420 1835
1056 465 5186
1151 2673 628
769 628 205
71 1299 713
315 4779 5048
755 2760 2114
877 10 4779
734 10 2760
934 5186 1835
1230 1131 2760
499 653 3573
668 5186 3627
1199 653 4565
623 713 4261
974 2673 2526
77 2046 4779
571 4820 2760
813 1623 210
529 205 2673
1332 1573 3307
400 4652 653
813 3307 5048
574 3171 4565
662 3865 1623
1144 210 628
496 5186 4565
1241 3573 3181
275 5186 5576
139 1835 1573
866 910 5576
458 3301 1299
99 653 1299
813 20 205
488 1365 2114
509 3372 2060
1190 1573 1835
279 883 210
1405 1365 2673
982 5576 4626
1128 465 5008
323 4384 5008
377 2526 2673
390 210 10
123 1623 2046
564 4261 3301
186 20 1835
465 2537 3301
302 4384 2673
1156 740 713
845 2046 883
1040 910 3181
1417 1131 4261
239 883 2060
362 2673 1449
432 3181 465
198 1432 3573
926 2760 4565
1061 1365 5008
374 713 205
220 3301 4565
1225 20 5048
1074 713 3301
1314 2114 883
108 1835 5008
541 1432 4652
611 2526 10
1410 1131 2537
1031 910 1131
1405 3573 3301
57 3573 4565
209 1131 4626
329 4565 5048
165 4420 3627
291 4779 1573
529 653 1299
330 2673 1623
31 20 5186
1208 4626 4261
256 3301 465
1237 5576 210
906 5048 4652
687 4384 2767
631 5576 1623
610 3865 4626
555 2046 2526
702 713 4261
163 713 210
1269 4261 5186
634 3372 628
736 5186 1131
64 1365 3171
1284 2060 2114
1021 2060 1131
591 3573 2060
101 628 3573
1148 20 210
281 3181 3237
92 2673 3627
302 1131 4261
876 628 4820
176 20 3307
106 2537 2673
612 3307 3301
419 3865 4820
1387 2114 883
909 3372 1835
627 2673 3372
829 3237 883
1026 1365 210
34 3372 205
532 713 10
417 628 2767
505 910 1573
1043 10 883
1201 3171 3301
95 3307 3372
1051 3573 883
167 4420 2673
1210 1449 2760
493 5008 20
321 5186 1449
630 4565 1573
1009 3573 465
1167 20 3627
255 2046 205
998 4779 628
225 3181 4652
840 4675 3237
312 2114 3372
1439 713 10
779 4261 3573
1386 4420 3181
360 4652 2114
1063 628 4261
1164 4261 628
354 3372 653
855 2673 4565
541 2114 5576
1427 653 1131
345 1131 4420
83 883 3372
1045 3171 205
895 2060 3865
1322 1432 5186
490 205 1449
912 1449 2760
1244 910 4261
968 3865 4820
124 4384 3301
1362 5186 2673
727 3307 4565
108 2046 10
1319 1573 4998
1179 1835 205
598 3307 713
1400 5186 4565
7 4384 20
965 3301 4420
794 628 4565
989 910 4779
110 883 5186
248 465 4675
1093 3627 2767
254 4779 1131
1418 5008 205
1430 4565 653
387 5008 1131
586 4565 1131
1127 883 713
429 210 4820
151 4565 1299
503 4565 1573
962 2537 2526
856 1623 5008
1379 205 628
142 653 2114
936 2760 1432
431 4565 4820
905 1449 4261
1044 4420 3171
768 3301 1365
806 3865 713
1008 210 1299
1383 1299 3627
102 465 210
514 4779 1835
1139 1835 3573
546 465 2526
883 4420 5186
320 5008 10
1159 1449 740
502 4420 3171
1348 5576 1365
599 210 2060
1133 740 628
178 653 465
346 910 1365
458 465 1299
1228 3627 4675
646 5576 740
454 20 465
931 4420 3181
1140 2526 20
347 10 628
1106 3865 4820
219 4998 3301
580 205 2760
375 1365 1449
1217 628 2537
1133 4420 1623
1167 5576 2760
518 4652 3627
721 2537 1131
940 4384 1835
606 3627 210
697 1835 4675
1278 4626 910
85 1449 205
1302 2060 2760
996 465 2526
595 3307 4779
1113 1573 1432
979 628 3865
1325 5048 3627
219 3627 910
279 4675 3181
1373 3181 4652
317 3307 3171
359 5576 2760
801 1573 1449
336 3372 5576
1311 4652 5008
690 4998 4565
1103 2060 2760
148 4384 3237
619 713 3237
1297 3372 1432
1055 2767 1432
789 883 3181
1187 3171 740
443 3181 2537
217 1449 205
88 3573 3171
523 5048 2760
1149 1835 3237
877 713 10
532 4565 1835
1009 2537 2673
1209 4420 4565
737 1449 653
591 5576 3865
52 3573 4820
1419 3307 4626
1223 3171 4652
790 653 4779
210 2537 4626
1076 10 628
569 465 3181
62 210 1573
43 2673 4261
1184 5008 1365
1071 1299 3865
630 4820 3237
808 628 1299
1012 2537 883
79 4998 628
1380 883 3573
579 4384 3372
1357 910 4820
54 3237 3627
993 5186 910
1355 1835 3301
171 1573 1449
27 2767 2060
134 1449 628
1384 5048 4384
334 5008 2526
398 2673 1835
1016 4779 3573
517 4565 1449
824 20 4652
1342 205 1131
429 4652 3372
944 2767 4384
1103 5186 2537
127 4261 3372
979 5186 740
543 20 3181
574 4998 5008
1133 5186 3171
823 3181 5576
958 4998 1573
911 4626 1432
1314 1573 3171
1405 4998 4820
630 628 2537
508 1449 2760
1107 4820 1573
1183 210 465
652 3573 2760
106 2673 883
1064 740 5576
408 5576 3181
282 5008 3237
119 3237 5576
750 4626 3307
1130 1131 3181
670 5008 1365
413 3171 4384
1065 1623 3237
1366 2114 5008
863 3573 3171
1271 910 3865
576 3307 1623
13 210 5576
207 3865 4420
442 5048 4626
1389 4675 4626
614 1299 210
306 2046 3181
233 210 713
1096 4998 4384
799 1573 5008
784 1573 2046
760 2673 1299
1359 740 1299
208 2060 3307
1167 3301 3865
971 1449 5008
400 910 20
334 713 2114
1268 1432 5008
401 465 2526
294 910 1365
1038 2046 2760
1364 4565 4675
711 713 4652
740 4675 4652
555 2767 3171
13 2526 3372
413 210 3237
1438 10 3372
330 1449 3307
300 2526 4998
1373 1835 4779
1297 3307 2060
569 1365 3372
1181 2537 5008
482 2114 3181
86 1131 2760
24 2114 3171
1231 2060 1623
1272 1131 4626
38 10 1573
1411 4384 210
208 2767 205
1301 4384 713
883 4626 20
1365 3171 1131
11 5048 10
1347 5008 2060
1139 3181 4779
843 5008 653
753 2673 5186
725 1432 2673
298 740 210
440 4820 740
195 4626 3372
1432 4675 2537
1410 4626 5576
416 2114 653
1070 3301 4565
952 1449 740
234 2760 2526
837 1432 4626
390 210 4820
1168 2114 2760
1152 4384 2046
895 2526 4384
1031 2760 210
373 210 4779
591 2114 4420
1415 2767 3372
209 465 20
1047 3865 1299
1309 3372 653
909 883 3372
493 3573 4261
1260 2114 5186
852 4384 205
1097 4261 1835
44 1449 910
597 628 3237
124 910 1365
428 20 653
1405 1835 5186
875 4779 1131
1368 4384 5048
1189 3372 2046
473 4261 210
130 4779 3301
46 2046 910
515 4675 2526
639 4420 210
940 4384 713
51 883 10
175 1299 2526
928 5186 465
1118 3181 3301
272 2114 5008
980 2060 3573
837 740 10
107 1131 653
1291 653 1449
1204 4565 2537
372 2537 5186
1095 210 3372
808 1365 1131
26 3171 1299
221 628 4820
531 4675 4384
1181 5008 2114
1292 2046 1835
1399 1365 1299
552 4565 740
671 1449 2767
155 3865 4384
1189 5576 2673
695 5576 5048
1302 210 3627
474 740 3627
1094 1573 4420
200 3181 3301
5 3627 10
763 2760 2537
534 1299 3301
1066 1573 3865
582 4779 4820
265 1835 2526
1106 4565 20
497 4998 4565
476 3181 4652
694 2060 1365
1004 740 2114
1385 5008 1299
1345 628 2114
1257 4384 3301
903 3627 4779
835 3372 4420
1080 10 2114
163 5576 5008
312 3372 1623
1011 5186 2114
674 740 3573
570 653 465
1381 10 5048
641 5008 1835
73 2046 2060
612 4261 2046
72 4565 2114
1067 5008 1131
1064 4626 2767
1285 3627 4565
105 1299 3171
539 3573 1573
340 205 20
1356 5576 4565
333 4261 5008
733 10 5186
1125 2760 4779
119 5576 1432
581 1299 4779
234 3573 3372
1341 1432 653
330 5048 3301
28 2760 205
211 1131 2060
824 3627 2526
1075 4420 4565
359 4384 4998
1325 4626 628
999 2767 5576
1135 2114 2760
1175 910 628
225 3307 3627
297 3181 1623
1202 1365 5186
575 2114 4675
56 3171 5186
129 1131 4565
739 1299 628
73 4565 3307
508 653 5186
448 3171 5008
1439 4779 4384
884 2526 1835
435 5186 5008
266 3372 4820
325 3301 465
1218 3237 4626
6 4820 3372
874 3171 5576
1393 205 1623
359 205 1299
423 1365 3181
477 10 5186
421 1299 10
209 3865 2537
922 4626 713
371 5576 10
485 713 3237
891 4565 1299
202 1449 3301
433 4652 5008
857 4626 713
1206 1449 5048
59 465 4565
268 713 1835
1190 2760 740
1434 628 1573
351 4998 2673
1242 910 1449
1081 2673 4420
854 1432 1835
1156 3865 4998
1239 740 2114
780 2760 4998
146 910 3573
793 713 4779
582 465 653
1025 1365 1432
855 2046 205
443 4779 1835
928 4998 4675
501 3171 4565
364 1432 1365
1159 740 3372
1087 4420 4626
981 1623 2526
944 2526 1432
599 210 1835
763 5186 1131
627 1835 3301
139 653 910
1300 4652 3372
391 3627 3181
315 1449 1623
1002 3307 910
1282 1835 3181
649 628 5186
793 4384 2673
369 4565 713
620 1835 1365
1314 1299 2767
297 2060 3181
166 628 713
464 3865 4675
530 1299 3307
511 3171 465
1072 4565 5048
1355 205 465
689 740 3307
58 883 465
1089 4420 1573
518 4779 1432
31 2767 2673
1431 3301 4779
1430 910 3181
1243 1835 3301
157 4261 3865
810 3865 4779
539 1299 3181
363 4998 3171
652 1299 1432
107 5008 1573
1340 713 4820
295 1623 4820
166 3237 2114
644 3301 910
1315 2537 4565
78 3301 4675
349 4565 740
1186 4675 210
201 1623 740
148 628 205
1196 3307 20
633 3301 2526
233 2060 3573
400 4998 4820
331 3307 4675
844 1299 4675
540 1835 3372
1294 4998 5576
540 5186 4565
552 4384 5186
279 4779 4626
10 5186 4626
790 1131 1835
1427 3307 1449
1339 1365 4820
939 3627 653
783 1573 4261
1409 3181 4675
300 1835 2114
862 4420 5576
321 2526 1573
1330 2114 3237
1304 653 2114
153 2114 5186
408 3181 205
1220 713 4998
563 5186 3301
404 2046 4565
704 1131 205
1438 2537 2060
319 4565 5576
81 2673 4675
1385 4998 4779
1410 740 1835
1371 3307 3372
535 3301 3307
1125 10 628
1396 2673 3301
659 1449 2673
1307 465 4420
1431 5576 5186
194 1432 465
268 4626 3573
242 1299 3237
287 20 1835
1034 4420 1835
822 5008 4384
1283 3865 1449
1406 4626 910
1394 1449 3181
1073 883 4998
38 3307 5186
1157 205 740
503 4779 2114
1339 910 3171
1193 2760 4820
1157 3573 1365
354 205 653
500 1299 2526
732 4779 5186
1175 4652 1623
326 3372 713
1274 4779 4420
957 4565 10
784 883 5576
560 3301 4420
692 4998 1573
864 5048 4675
1034 4626 740
293 653 2526
1260 4779 10
1303 5186 465
231 10 4626
1321 713 628
495 5186 3307
794 740 1623
372 3573 3627
1237 205 3627
703 1365 4626
869 3627 1573
689 3372 4626
424 1131 2526
655 2760 4652
536 1449 3301
904 4652 1623
258 910 713
501 2060 4565
294 3307 4779
1021 1131 4998
640 2114 1835
1308 3865 1573
293 883 1365
820 10 5186
1229 3307 628
693 883 20
823 653 3573
1324 20 3181
178 20 5008
1071 1365 3865
143 3181 1623
342 3573 1623
721 5186 2673
543 2760 4998
1201 1299 5048
998 4998 3171
646 740 2767
297 3181 3307
1343 20 2760
752 4261 4565
1267 10 4998
874 4565 2673
1047 465 713
1061 1573 4820
832 2046 2537
309 3372 4820
128 2537 465
735 653 5576
67 3307 2114
51 653 1449
436 4384 3237
529 4779 3865
1384 4820 465
412 910 4779
1315 3171 5576
1002 5186 1449
37 653 4675
308 653 4565
375 10 2673
298 2046 3627
734 20 2767
1136 3171 4652
952 465 2673
1364 3181 1623
1112 3237 4565
674 4626 3573
711 1449 3181
1394 3301 4565
28 740 2537
781 5008 4779
382 1835 1365
150 4652 883
1236 4420 205
133 3301 5008
825 4261 2767
1293 4626 3307
264 3372 4820
118 740 5576
779 2114 713
253 2046 883
432 205 2114
1340 1623 4675
1252 3237 5186
545 1131 5186
786 3307 5576
55 4779 2673
932 3573 4652
108 5576 910
901 210 3171
549 713 5186
791 1432 465
793 2526 10
252 653 740
1432 1835 2526
1248 2767 3573
814 3301 4384
802 4998 653
229 3171 1623
488 4420 3307
167 1365 2537
1360 10 3865
129 5048 3181
815 1299 4565
336 2767 3237
136 465 1573
1168 4998 1573
151 1449 2537
356 4384 4652
205 205 3237
607 4565 4261
118 3301 2060
867 1365 10
930 2114 2060
376 3171 4820
806 20 3865
253 4565 910
1063 4779 4820
1291 4820 3171
56 2767 5008
535 2046 205
653 4652 3301
1392 5186 3171
883 1365 2760
1131 1573 628
369 1835 5186
623 3237 5008
581 2114 1449
378 3372 4998
1312 3237 713
1005 713 1131
893 653 3372
1380 5008 4779
782 10 910
292 4565 465
1351 1131 3171
377 1299 4261
616 3181 1432
360 653 2526
494 3181 4820
1211 4998 4565
244 10 2537
368 5048 883
424 1131 910
1379 3301 4626
89 2537 713
744 5576 883
1122 3372 4261
844 2526 2060
1203 4384 740
686 3237 3865
313 1365 1573
554 4565 1432
850 2060 2114
790 2060 3171
879 4420 3627
183 2673 1449
1177 883 1835
454 740 4779
217 628 3573
903 4626 2526
732 4820 3865
17 713 210
209 3237 2767
889 740 1432
1200 3573 2673
530 3307 3237
326 465 2673
1308 210 3181
1309 740 4652
1169 3372 3307
910 4820 3372
393 653 1623
344 4652 465
1219 1365 4384
373 10 653
959 205 653
622 5048 5008
374 3307 4261
274 3573 4779
418 1573 4565
1328 740 4820
153 883 210
498 5576 3307
277 1835 2767
522 1299 4779
1354 1432 2760
536 4420 1623
782 4420 4384
1056 1131 4820
109 3372 1299
26 5048 2114
68 3865 3237
1107 2060 3372
1187 4998 3865
1251 4779 5008
883 2060 1365
650 5186 1449
984 1573 2060
21 2526 4565
175 3301 5576
317 10 4626
433 1299 5186
16 1299 1835
335 3627 1449
541 2526 2767
1240 4998 4820
49 883 2060
1185 10 1432
1146 5008 4626
623 740 4626
160 205 1432
959 4652 2537
293 5008 1573
100 713 5048
402 3865 2673
280 653 3171
1346 2114 20
743 2760 5576
950 1573 1365
1327 1623 2060
545 628 3301
68 3181 4652
1406 2114 5048
1217 1131 3372
560 740 1432
559 2046 1623
785 3627 628
191 3181 2046
1202 713 3181
959 1835 5576
1077 4998 2060
305 653 1299
388 3181 5576
1344 1449 2046
499 910 4626
1146 3237 3865
334 628 2046
736 3372 1365
785 3237 5008
1372 2046 2767
367 1365 465
683 3237 4261
527 5008 1835
1250 5008 4565
327 3171 4626
528 3237 4420
1079 1432 1299
60 2767 1365
1224 740 3171
943 3372 4626
418 2060 3573
194 4779 5576
210 1432 1365
434 1623 4779
513 20 2526
1009 5576 3573
785 713 4998
626 4998 1623
595 1131 5008
454 628 740
1162 465 910
788 2760 10
1077 628 3237
722 628 2537
1194 1131 3573
1424 3301 910
1120 3171 3573
615 20 4779
390 5008 3301
46 1365 628
572 4998 5048
1151 3237 2060
897 1299 1623
210 910 4420
340 4420 653
46 2046 10
1424 4820 4652
978 3237 465
208 3627 4652
466 4565 4626
1000 2526 5008
787 1299 2767
23 1623 20
229 5576 3627
399 4820 3307
1048 4420 2767
176 713 740
1321 2767 1299
789 1365 628
489 3301 205
1002 883 3627
444 4420 465
339 4998 2526
568 628 713
839 1131 2537
319 465 205
367 3171 3181
248 628 465
910 3573 5048
1271 3573 5008
833 1299 4420
1188 3372 1299
908 1365 4675
700 10 2114
552 628 3237
205 4626 1365
544 1573 4820
665 3307 4565
7 1432 20
1278 20 4675
671 4675 4420
291 1432 3372
1199 1835 3372
460 4384 2673
884 210 5186
1089 5186 5048
475 3301 653
728 2060 3171
933 2046 1623
73 2767 2526
470 3307 2760
515 4675 4626
910 3627 5048
603 4675 1623
934 210 3865
857 883 5186
1047 3307 5186
367 1131 1835
492 3372 883
1032 3237 1432
255 653 210
274 210 5576
898 5186 4261
575 1365 10
1205 1299 653
1204 4675 5186
493 4652 628
930 3307 465
426 5576 3301
302 4820 3237
266 5186 740
991 3237 653
1326 653 5048
776 3301 4675
57 5576 740
1108 3181 3171
826 4261 4626
871 2046 910
659 2114 5186
996 3171 2060
