50 5000 25000
1369 3746 1830
417 1861 1471
612 4925 4044
133 4422 3097
954 4529 1055
587 4422 3600
417 420 3599
1014 4044 5434
823 4529 5497
346 263 780
979 4977 4621
524 4422 5608
414 1453 47
733 1471 3698
698 457 5608
489 4626 4153
1431 815 1471
655 3213 780
655 3698 4044
1388 2804 3600
1071 1861 4621
141 3746 3931
158 4165 263
93 845 3184
242 2020 1471
110 3588 470
1056 4621 5434
1011 4925 4621
638 5434 3843
448 1200 5292
329 3097 86
82 3213 3104
123 780 4044
810 3599 4044
964 3843 2930
1282 4422 4599
913 5434 4165
146 3746 470
124 4977 3599
101 2804 4977
297 4422 3097
512 5497 1112
508 1112 3588
1190 1055 815
714 4529 5608
429 2020 5497
1214 3104 86
1361 4529 1861
45 780 457
146 4626 2930
316 4165 4153
439 3843 457
541 4422 3931
1191 5136 4422
810 5497 4529
1142 3478 1055
228 420 815
165 2804 1471
695 780 845
1034 4153 4626
1273 2007 3213
1261 4529 1055
735 1112 2007
1285 47 86
1329 470 1200
1096 5434 3931
927 1112 3213
392 3698 3599
202 5434 47
137 1200 1055
427 780 263
62 457 3478
739 2020 4422
85 3746 1200
603 3698 420
127 420 1200
527 263 5434
9 5497 5292
1374 3931 3600
91 2007 3097
883 1849 3599
801 2020 3213
412 1200 263
259 1055 5497
1276 1830 2007
1394 5292 4599
315 1206 3184
765 3588 420
155 4626 3213
622 4977 3478
1376 263 5497
1066 3478 1206
570 5292 3213
750 5497 3746
1197 4599 4422
230 5292 457
515 1471 3931
1411 3600 2007
173 780 3599
139 5608 3599
1192 780 3104
1006 3599 4529
828 4153 263
85 4977 4626
46 4599 4165
1314 5497 780
1008 3213 1200
1097 1200 3097
149 2930 3599
851 4529 780
286 3104 5608
650 1477 2020
1432 3843 5434
35 780 1830
912 4977 1055
1017 86 3184
434 4529 3097
533 780 3843
767 3213 1206
1421 263 457
1420 3931 4925
701 3213 1471
202 2020 1453
366 3184 4925
631 2804 3843
626 1206 4626
454 4529 3600
629 845 4599
996 4626 1112
286 3213 4925
80 2020 470
1314 780 4977
545 1206 780
169 1453 470
16 420 2020
132 3097 3184
262 3184 5136
103 4599 3746
368 5434 3213
1334 4422 4626
972 47 4925
814 845 3931
1359 1206 3600
1400 47 1861
1289 4621 3746
1293 2804 47
115 47 4165
90 1477 1206
458 3213 3478
926 2930 3599
426 1206 3478
1240 1206 3213
1031 470 4153
864 4165 420
585 5292 1206
438 4422 5434
553 3698 1200
643 780 1830
973 3184 845
1197 86 457
953 1112 4165
1333 1453 4977
1344 4529 2804
1031 780 2007
877 5608 4626
219 4925 3931
757 1830 1453
49 5292 4925
169 4529 3213
349 420 4153
893 4529 3104
761 1055 3184
537 5292 1200
128 3588 1830
1005 4165 845
1096 470 815
413 1471 263
462 3213 457
504 3184 815
853 5497 845
179 1112 3588
74 2804 3097
670 1112 2007
895 3931 3600
1053 2804 3588
565 845 780
239 1849 1200
157 4977 457
697 4925 1471
735 4153 1200
1387 1830 5434
1186 4599 1471
162 47 5608
433 4153 4599
787 4626 3588
472 4153 3588
868 3104 845
389 1830 845
1354 5136 1471
1170 470 2020
1063 4165 3184
717 1112 1861
636 3931 1849
1357 1861 4165
1 4422 5292
325 4422 3746
674 2020 5497
1204 1830 3184
1067 1471 1200
511 5292 420
516 4977 2930
1135 1471 4165
1129 3931 1861
785 3600 1471
1382 3600 4925
581 5434 1471
771 5292 1477
496 3104 2930
1225 3746 1830
1030 420 4621
391 3600 4626
695 1849 5136
1434 263 5434
17 4529 5497
813 5292 4977
419 2020 5434
746 3588 815
1095 3698 1112
159 4529 4599
860 5608 3478
1106 4422 1849
775 5497 4977
456 845 3588
658 1830 3478
1298 263 3698
682 4165 1055
702 4626 3600
466 4621 4925
1177 2007 845
895 1477 4153
131 2804 4044
841 86 3213
1025 4621 3213
372 1477 3931
978 457 1055
33 86 4599
743 2804 3746
1127 780 457
1298 4422 3746
1296 3600 4165
455 1112 1206
607 2007 4529
1007 5608 1471
81 420 1471
598 1453 5434
620 1477 5608
309 3588 815
539 86 1471
966 47 4925
53 1055 4165
227 4626 1477
772 5434 1112
1405 457 1849
888 3600 2020
1191 4599 4977
861 3213 4422
451 3931 1849
536 4621 1830
142 5497 2930
446 5608 420
775 3599 457
1260 4599 1453
1174 780 5497
1416 5608 845
788 5608 4599
398 263 5434
1334 3698 780
276 5292 86
975 4626 1477
410 3843 2007
1061 4626 5497
630 470 2020
782 3600 1055
1212 3588 1849
434 457 420
485 4044 4153
291 1477 1830
287 5434 1453
886 4422 1849
174 3698 2930
1084 3097 3698
836 845 3931
73 4977 2804
1165 780 1453
31 3104 1849
389 815 4626
680 1453 1477
839 4529 3097
158 2020 5434
332 2007 4626
1289 47 3097
557 780 2804
630 47 5497
959 4153 1055
315 1861 1453
358 1453 263
216 470 5434
1035 4977 3104
306 815 420
911 4977 1471
929 4925 845
141 4626 780
1413 3588 4153
19 3931 2930
1030 4626 3097
611 5608 3478
574 2930 1055
0 3746 4044
1125 3931 1477
890 2020 4422
1350 1830 4925
1045 1112 5136
585 4925 4529
1364 470 86
1283 5136 2804
630 5434 4621
977 3931 5497
124 2930 3600
224 5136 3588
1305 1861 4626
949 4153 845
61 845 5434
893 3843 4153
811 4977 3600
903 5292 2930
372 815 2007
1221 1849 5292
1218 1471 4044
1314 1849 4621
1179 4977 5292
689 4153 3184
750 4153 86
75 780 1200
758 3698 4925
94 3104 1112
10 1055 780
1099 845 2804
1416 4599 3104
980 2930 845
627 1112 4977
282 420 5608
670 1849 5292
1219 2007 3104
143 780 3746
927 1471 4529
882 4044 5292
942 3600 3184
918 3097 2930
748 1200 815
1368 1200 3698
157 3104 1453
1347 5292 1055
390 5608 3104
269 845 470
1011 3931 263
918 4621 1453
236 3843 3746
185 2804 1849
415 3600 2804
801 1200 470
1082 2007 780
379 4165 2804
882 263 3931
970 4599 815
1274 4977 1849
703 780 4044
580 4621 47
436 3097 420
249 1206 3184
997 2804 3104
301 1471 1453
1193 1200 3184
25 3184 1200
768 3213 4422
812 3599 4599
702 1200 3698
7 4599 86
854 263 420
1281 2804 4977
596 5608 3588
167 457 3184
153 1453 263
331 4626 4422
1093 3213 5434
1394 3600 1112
551 4621 1830
1049 3843 1112
244 3698 3097
946 845 5292
818 5434 470
534 4044 1200
1047 4925 3600
1426 4422 263
729 780 1471
183 2007 3931
805 1830 3184
418 3104 3213
1291 1849 3184
797 1849 4925
48 3843 3588
454 3698 263
61 4977 2930
1415 3599 5497
1291 3843 1453
993 3746 4165
1119 4529 4422
853 1849 2804
704 4977 1477
1374 1849 4925
1422 5434 1861
436 3184 1477
1380 457 2930
1355 3213 5136
1206 2007 5434
631 1471 47
182 845 47
1036 1849 3746
172 3184 3478
106 4422 2804
1400 1112 4422
396 815 845
766 4153 5292
927 2804 3097
298 47 780
374 1471 4422
391 5292 4422
640 5608 3104
596 3746 845
788 4977 3746
749 1055 3478
1017 47 4165
343 2007 2020
1143 86 4599
1 4925 1200
247 1453 47
510 2007 1200
1150 457 2804
179 47 2804
36 47 3588
1184 1200 3097
1422 3843 3213
198 780 1849
1213 4422 3184
1086 3843 263
1334 420 5136
276 1471 420
1427 5434 4044
166 5292 815
74 1849 1830
1258 2804 4529
1190 5292 4422
944 1830 4529
149 3599 780
403 3184 4422
552 263 4165
679 3843 5136
429 3698 4599
859 4621 457
33 1453 3599
1067 3843 3184
806 420 3599
1278 3843 1206
994 2804 2007
1133 4621 4626
1279 1849 1055
818 3600 4529
179 3600 2007
299 1477 4422
174 1200 3600
771 5434 420
1183 1453 3213
1010 1055 2007
448 86 3600
712 2804 5136
7 1055 3698
979 3478 3599
898 4165 815
1317 3478 1453
708 1477 3097
583 1112 5608
634 3698 845
482 3600 1112
1200 815 2020
1369 845 4626
1393 4977 845
128 5608 4165
1260 263 5434
900 5608 4422
1217 86 845
806 2007 1830
734 3213 1861
240 86 2007
601 2804 1200
1117 5497 1477
295 2930 1477
472 420 5608
1153 1471 815
694 1471 4599
962 420 1453
564 1112 1200
271 2020 457
1137 845 1206
1166 5497 86
933 263 1200
1022 2804 5292
1 3478 3698
33 457 1477
704 3104 1471
324 3746 2804
1040 4621 1471
428 2007 1477
434 5608 47
100 457 1055
498 4165 3600
245 1477 2930
480 1830 1477
1329 1471 5292
1174 4044 4977
915 3104 5136
200 3746 3213
1149 3097 3478
304 5292 3097
401 1112 2007
602 47 4977
583 3843 4977
512 2020 1830
989 3104 4044
31 4925 1861
1340 5608 4977
1302 1200 5136
611 86 5292
848 3478 86
144 3588 4529
977 3478 5608
87 2804 47
1121 3843 4153
1200 4044 4621
487 845 3746
869 1453 86
1358 2020 4925
1427 1471 4626
1376 1206 5434
70 3184 3843
489 4422 3104
1436 457 780
404 3097 4977
497 470 4044
165 263 4044
453 4977 1200
838 2930 4044
1263 2930 780
254 1453 2930
739 47 4925
113 3184 86
288 1200 1206
409 4626 4529
858 3746 3931
1186 4044 1112
1422 1849 1112
1212 3746 4165
417 3746 3698
1216 3213 3843
1323 1861 4977
1009 1861 5292
995 4422 3104
1369 5136 4153
244 4153 3600
387 1477 47
463 780 5136
1339 4044 4153
55 263 3600
790 845 5497
600 3843 3746
739 470 47
385 5608 1200
973 1200 420
1341 1200 4925
418 815 1471
1249 1453 845
1280 3698 1055
1220 3698 1453
1020 2020 3097
679 4529 4165
1064 3698 1206
720 1849 3104
1376 5434 3588
432 1849 470
315 457 3213
643 457 2020
1270 4977 2007
529 815 1830
149 3213 3184
33 4529 3746
1378 3588 4165
743 1200 5497
565 5136 263
645 3843 1477
1227 4422 3184
1259 3698 86
1075 4044 86
319 3746 470
614 1453 845
1184 3600 5497
1188 3104 4165
1238 3104 4626
151 4422 1830
468 1200 5608
396 3931 4153
224 1453 1830
1330 845 263
418 3184 5497
148 2007 4422
100 3104 1453
955 5292 1112
768 1477 86
260 3097 3843
679 4153 3599
1017 470 3478
21 1861 3184
1342 5497 1861
234 3931 1471
364 4977 4529
55 4153 3746
1038 263 3698
115 3478 780
652 1861 4977
464 3478 5497
1252 1477 815
180 3478 5608
1386 5136 2930
1241 780 4529
65 3097 3698
1352 263 1112
398 4422 86
1271 3097 3588
633 1849 845
75 1477 3478
1378 3104 420
617 3478 1112
768 2007 3599
410 1206 47
1145 4044 3599
240 1112 1861
676 1477 3184
400 86 1206
1025 1453 3213
972 86 1200
910 2930 4626
1399 1477 1200
728 1112 845
1138 3746 47
715 3097 4422
827 5497 5292
1375 5608 3599
335 47 4044
515 3097 845
663 3588 4925
78 1206 1055
644 3097 1055
874 1861 470
879 1861 4153
272 1477 4621
972 4044 4153
907 457 780
1115 1849 1830
62 1112 3213
598 3097 2007
676 780 3104
1321 4977 3600
715 2930 3097
272 5136 3746
417 3478 3213
1261 3843 470
728 1112 4621
275 1453 780
338 4529 3104
936 4422 1453
172 780 1112
1365 47 780
553 1849 3588
492 1830 2020
1052 2007 3097
852 3184 3931
1164 2007 1200
799 3746 3843
1425 4529 4977
466 3588 4422
961 815 3698
935 3184 5497
107 3213 3478
661 47 845
1118 2930 4044
273 780 3931
1381 1861 4599
818 3588 470
248 4621 3931
190 457 1055
1246 3843 1477
696 3478 3588
325 3104 3843
975 1471 4977
1352 1849 3213
177 4925 3184
278 4422 4599
688 5497 3104
370 5608 4044
847 5608 3746
175 2020 3588
1277 4153 2020
1072 1849 4165
1425 5434 5136
1387 4044 780
442 2930 4977
884 4153 4422
739 1200 4529
808 1861 1112
1076 3746 3588
440 3698 3478
1431 5136 4925
408 5136 3213
357 3104 3931
373 457 4422
133 420 3213
1094 3213 5136
446 3698 3746
191 1055 3698
706 4165 4626
612 3931 3097
1156 1830 2930
26 3698 4977
428 3588 3104
329 263 4925
1210 4165 5136
111 3097 4422
190 4925 47
824 4529 1112
559 4165 1477
499 815 4621
690 1849 780
970 5497 5608
715 4153 4621
39 4422 1055
329 3600 4422
330 4977 1453
194 4626 457
890 3843 4621
10 263 815
509 1112 263
1199 3097 3478
729 4422 86
4 4153 5136
1356 4044 4925
117 1477 4925
319 4977 4626
1247 4626 1861
1100 1453 1112
582 3213 3097
321 5497 3104
80 845 5497
681 1477 845
557 4044 3746
473 1861 3588
946 1861 5497
1231 2020 5497
542 5136 4599
1381 815 1112
82 3931 3104
842 4153 1849
631 3213 3478
639 457 5292
657 47 3478
1193 5136 5497
571 47 1830
235 4153 3588
506 3097 4529
451 3931 4925
464 3104 470
670 3184 86
828 5292 2007
227 5434 3478
183 2804 3931
613 5608 5434
1378 1055 2930
300 86 3746
1124 263 3184
630 5608 4044
969 5497 3931
605 3478 4153
574 470 3746
110 2007 845
1082 1112 2804
996 4422 3931
1257 4925 1477
484 4529 1471
401 1471 5292
110 1453 470
993 2804 4621
123 4599 2930
1222 2007 845
603 815 2007
215 1471 3588
717 3097 263
294 780 3184
830 815 470
1119 1477 3104
99 3600 1830
1230 4621 4925
400 1849 3843
1030 2930 3698
1196 4599 86
998 1849 1453
619 2804 3746
545 2930 3931
713 1206 3184
1168 1200 3588
410 1055 1830
127 1200 780
1414 3746 5136
430 5136 845
757 5136 3599
808 3843 1861
227 4165 845
1322 47 457
1157 3599 4165
1401 3184 815
1015 3104 1477
111 86 780
1120 47 3931
1031 2020 5434
1193 1830 4977
641 5434 3600
1160 5608 1849
281 5136 4977
1310 1849 3478
1271 4422 457
513 3184 845
410 2804 5136
281 1055 815
583 470 1471
74 263 1200
246 2930 3746
645 3843 5608
798 1861 5608
668 4977 3843
371 3599 1112
1089 2930 815
479 3931 1112
861 4529 2804
834 420 4153
560 5136 1453
799 3843 5497
631 5434 47
920 1861 3588
968 2007 3588
1355 1849 1112
877 1471 1200
1356 3746 5434
649 4621 4599
43 5292 2020
475 1200 4599
1146 4599 780
337 1055 5608
1130 4626 4621
530 4977 1055
635 1861 3931
891 3931 420
1324 4621 1055
1087 5608 1200
189 3600 3104
12 3104 263
965 3213 3184
366 1200 815
477 3478 3104
1025 1861 3184
367 2007 3599
1412 1112 3478
951 5292 5136
1076 3478 5434
389 2020 4977
49 4626 1849
727 4153 2020
303 4977 845
881 3184 3746
549 4599 3588
853 1471 5608
480 5136 1849
1431 1200 780
462 4165 1453
994 5497 4599
1410 2020 3478
1352 3588 86
220 4599 86
749 47 1112
992 470 1206
161 457 4044
615 263 86
941 2020 4925
170 4165 2804
743 5136 3931
1011 3184 3843
809 86 5292
585 3213 2930
279 3599 1861
405 2020 3698
33 1471 1849
121 3097 47
848 1206 4153
1138 3843 1471
373 4153 3588
508 3104 1477
26 3184 3843
837 1206 1055
365 3599 5608
931 1471 5434
206 4153 2007
353 4626 780
542 1477 457
635 1055 1112
839 47 263
708 470 47
214 1477 3588
451 3843 86
73 3698 815
84 4621 4626
1220 3588 4925
636 815 3746
514 3698 4165
99 470 4599
1131 47 1477
1088 3698 3746
1110 4529 4165
438 845 263
1099 4529 420
234 3184 1861
1258 2020 4599
1196 780 4626
1352 5608 1453
1264 420 5292
373 3184 3588
620 3600 3478
947 2007 4621
1378 4153 4621
1056 1200 3843
472 3746 1830
175 3599 3104
499 5497 3746
228 845 3600
1346 3104 1849
32 4422 4977
524 1453 5136
31 1477 3213
1282 1055 780
898 1112 4599
1242 1471 1112
1418 3843 1453
477 1477 457
577 845 2007
483 263 815
394 3588 4621
163 3698 3588
225 815 5136
1100 1206 86
881 2007 5497
357 2007 47
656 3600 4977
864 3600 4422
595 1477 2804
1078 2804 1112
1344 4529 1200
1379 4153 5136
164 4422 5497
1137 1055 1477
450 263 5608
807 1453 1206
23 5136 2007
759 457 1055
22 3184 1055
557 815 3843
1253 4621 4977
514 5292 4153
737 5292 5608
654 780 1849
893 2804 1477
1139 4621 3600
625 845 457
190 3698 86
597 3184 1112
203 5292 1200
575 4165 1453
945 4977 2007
687 86 4626
643 1471 3097
1373 1477 2930
11 1830 5497
569 4599 2020
1147 3600 4044
323 4422 3931
259 1861 5497
210 4621 86
336 845 86
450 1849 4626
459 2020 470
188 2007 470
1401 2930 3599
712 5434 4925
860 3931 5608
1055 4626 1471
1186 4529 47
1396 3843 3599
292 4925 815
614 3213 3184
945 3104 3698
1134 1453 3931
1095 5608 4165
239 3588 2804
880 1206 1055
203 2007 4977
921 4621 4529
1053 3097 845
673 1055 4925
499 457 1206
415 4925 1453
1089 2804 470
945 86 1453
1116 1471 5434
93 3599 3478
1263 3698 4925
1028 5608 3478
438 3213 3184
992 3184 4621
558 5434 2020
827 3931 1477
1125 4044 5136
585 1861 3184
1228 5434 457
144 1453 1830
689 3588 457
1037 4153 470
934 1200 4977
337 4925 1861
850 470 1453
208 3478 263
667 3104 3600
355 4977 2007
493 4044 5136
938 86 5434
1256 4529 1471
1396 1112 780
839 4529 5608
637 5292 47
1336 1849 4626
427 3746 2930
1077 3843 4925
55 4165 3097
1314 4422 3698
1395 4626 3599
391 4626 47
876 2020 3213
1256 5497 3104
271 5608 4977
227 3478 1861
496 3599 780
83 4621 845
240 457 420
1296 1112 4165
289 1453 2930
1426 3746 4529
1076 457 1206
149 1206 1849
1019 1830 420
888 1861 5434
861 1112 1055
892 263 1200
207 4165 1861
601 3478 4621
1001 4626 2804
775 3931 4044
1181 3600 3746
607 1206 4925
1332 2007 4153
985 1055 4165
1030 420 4422
198 4044 263
1134 4621 1055
885 845 3599
638 4599 3746
347 1206 2930
405 3931 5608
1431 3104 3184
283 4621 2930
1269 4422 1200
731 4165 47
930 4599 3478
496 4165 4925
1254 4165 3600
452 3478 3184
671 3599 4925
948 4165 47
939 5497 2804
1301 4599 1830
337 3478 5434
642 3746 47
989 2020 4422
103 5434 4626
1143 5136 457
308 4626 1200
902 4044 4977
327 5434 3746
69 1453 3097
581 2930 815
1254 1830 457
0 2930 845
711 263 5608
44 1830 3588
1424 1477 2020
492 2804 3097
963 470 1200
1182 3588 5292
1061 263 4044
991 2020 470
871 3698 4977
49 2930 5608
760 3599 457
676 1055 4977
533 1206 3698
1025 3843 1471
420 3184 4422
162 845 5292
1223 5136 3478
646 3931 1206
78 3097 2007
737 2007 3746
128 1477 5136
1130 5608 86
1106 3184 2020
239 4153 845
349 1861 3104
918 4153 263
718 780 1849
1365 3843 815
1315 4165 1200
484 4977 420
612 4422 1206
175 4153 780
1281 3478 2007
81 4925 1206
430 1830 1453
1220 263 5434
846 4165 1861
386 3931 1112
454 2930 845
609 4925 4977
925 2930 4977
230 1112 5497
526 470 86
422 3213 4626
402 263 47
205 780 470
851 3184 1830
1316 5434 1477
1324 4422 457
7 420 1112
1249 1200 4165
799 4621 4422
716 1849 470
709 3588 4977
1386 3843 3104
1025 4422 470
559 1849 780
708 5292 1849
1397 4626 3184
932 4977 5497
1366 5608 2007
47 457 4422
287 3097 3104
487 47 1200
472 3698 4599
800 780 3599
1123 3600 1861
719 3097 3843
1414 86 2804
654 1055 3588
232 1477 4621
1202 3184 5608
785 3599 4422
821 4977 3698
164 1477 2020
656 2804 1206
934 3931 3698
281 1200 4599
14 3097 1453
140 3698 3478
373 2020 3213
135 3478 263
792 263 2804
174 263 3746
210 2804 815
739 4529 3698
105 3843 4153
387 1471 2020
401 815 1471
289 86 4422
329 5292 780
351 3931 4621
983 1453 1830
820 2020 1471
220 3097 1849
1056 3600 3478
466 4422 3104
340 4925 1861
523 1112 5608
562 86 47
1065 1200 1849
869 3746 2007
681 3600 47
987 3588 5608
261 4925 1200
1259 1477 4925
723 1112 3843
451 3931 815
340 1830 47
1316 3843 3599
382 2930 4977
1049 1477 3746
47 1861 86
1034 4977 47
1167 4925 3698
859 4599 845
14 4044 86
465 4422 470
806 5434 4626
554 4153 3746
546 3746 1861
1352 1055 4044
1272 4626 1200
738 420 780
466 5136 4044
1197 3104 4153
1211 3931 3698
236 4626 3931
914 3698 5292
1340 1206 47
709 1471 3931
998 2804 4422
34 4165 3931
410 1200 5292
347 1055 4422
1397 3104 1849
121 2804 2007
5 4621 4422
1223 1453 47
268 3478 5434
452 457 1206
972 3746 86
936 1200 263
866 3588 5136
375 4529 4925
761 3599 2930
252 4422 780
54 4977 845
642 47 1112
1130 457 4626
760 3931 86
76 5136 845
610 4529 4925
243 4621 4529
95 3478 5292
1344 47 5497
1019 1477 5608
828 4621 5608
163 1055 2007
1207 2930 4165
1263 4977 2930
723 4529 4977
1247 3213 4529
1070 5497 1471
1139 780 263
402 4977 5136
733 3097 3478
423 86 5292
1281 86 420
1068 5497 3698
787 4044 1200
659 4529 4153
801 47 470
34 4925 1453
16 86 4925
1255 4153 3097
1303 815 4165
540 3104 3588
77 457 2930
684 3588 263
610 3213 815
361 5136 3599
139 3600 4422
300 2020 1471
1087 3184 815
1154 1112 4977
673 815 3213
1086 1055 3599
1035 4165 1112
279 4153 4925
890 2804 4165
1251 2020 470
1262 4599 3746
1435 4529 263
954 5136 1112
668 1471 1112
690 420 47
1352 263 3213
296 1477 1200
1212 4165 2007
489 4165 86
1407 1200 1477
517 4422 845
190 2020 5497
733 4153 3931
328 4529 3746
823 3931 1830
95 4165 1471
894 3746 3599
1360 3843 3746
577 4422 1112
1036 3600 2930
515 4153 457
1397 1055 263
471 3843 815
428 815 4925
511 845 5136
290 1112 3478
1056 3599 263
977 1453 5497
1426 1453 3104
1022 3746 3599
1409 3843 3213
1239 5497 4599
270 1477 4626
699 3097 2804
1082 3097 5608
650 4529 1849
1161 47 2930
831 4621 4153
1164 457 1477
106 86 420
1046 5608 3588
1180 3213 420
705 5136 3931
591 3588 420
105 2930 86
755 1849 1112
477 5136 3931
1308 1830 4977
905 4621 845
1011 5136 420
490 815 4044
102 2020 3599
807 3931 3746
143 1206 5608
1401 4044 2804
434 1830 3698
636 4153 420
537 5292 845
517 4044 4621
802 4529 3213
789 3698 2020
1134 1861 1206
1 4153 1200
232 1477 1112
1274 3588 3931
140 3843 1453
777 47 1849
199 3588 1861
654 1112 1471
808 3478 1477
1196 1453 457
246 780 3931
103 2020 420
1288 1861 1453
1122 4422 3588
1134 4925 5434
343 4599 3843
89 3184 3213
224 2007 420
1033 5497 5434
56 5497 3588
174 1055 2007
278 5292 4925
1438 1471 4626
1120 3599 1055
686 3600 470
1030 4621 1861
991 2007 86
1105 3104 845
1406 3843 2020
1334 1477 4626
69 1112 3599
219 3931 86
217 3746 263
1209 2804 3097
455 3213 5292
45 4529 1471
909 3213 4621
557 3843 1055
1238 263 4529
104 2930 2020
1198 1471 1861
54 3931 4153
565 3104 86
1354 2804 457
702 4599 815
1107 2930 4925
849 3478 1055
1276 3843 5497
1370 4529 4626
161 3104 4529
778 3746 1200
288 420 815
596 263 1206
524 845 86
747 1112 815
951 1477 5608
776 3478 3843
139 1477 4621
144 4626 3843
887 3104 457
565 5292 47
687 3097 3931
33 3184 1055
260 4925 1206
752 815 5136
781 5292 470
136 4422 1206
1039 3097 1830
1295 3600 1477
542 3104 4626
979 4977 4621
226 1453 3184
132 2007 4621
264 5497 47
1016 4599 4165
357 457 1830
365 5292 470
1405 4044 3599
1132 47 4977
265 2804 3104
428 4925 3184
506 780 2007
877 3599 3588
534 4165 4626
208 4153 4165
692 1206 3698
1262 780 1849
605 470 4621
1305 3184 3600
1430 3746 2930
777 3184 1112
1233 780 2930
525 5608 1112
1170 845 1477
576 3599 4044
1091 3588 3104
125 1861 3478
186 4422 1206
656 1849 815
135 4599 2930
221 4599 4925
452 3213 4977
1055 780 5608
594 3213 5497
901 1112 4529
1424 4422 3746
952 815 780
1418 47 4529
1220 780 470
50 4977 5136
924 4044 3588
1264 815 3599
136 3931 1477
1296 4422 3213
830 1112 4626
387 86 3931
403 3599 3104
827 4165 2804
826 4626 3478
7 3104 3478
1370 420 3843
1114 815 470
474 4925 1830
1286 4529 1830
529 470 3746
1403 2020 1861
808 3213 457
181 4626 47
1147 2020 3600
1355 5608 1112
812 86 4422
1180 845 4621
1343 47 3746
787 2020 815
234 3746 3213
330 3600 263
931 4626 4925
236 3698 3746
976 47 815
51 4165 4599
392 4422 815
43 2020 815
141 4925 3843
821 1477 845
371 1849 3746
935 2804 5292
64 2020 5608
300 1055 3600
1276 1830 263
1327 1200 3588
280 1477 1206
195 4153 47
336 4529 3599
1029 2020 4599
1273 420 470
768 4153 1200
659 5434 5608
1309 3184 1849
902 420 3600
1327 4626 4925
31 4977 4599
26 1830 2020
989 470 2007
190 1861 5292
250 3478 47
256 5136 1055
185 1453 3478
951 5497 2020
641 2930 86
185 3698 5136
1228 5434 263
852 3599 86
198 263 1861
1367 5497 3599
304 3931 2804
259 4925 2020
365 780 4977
558 2804 4529
225 1849 1861
283 470 1477
71 4422 263
795 1471 5292
865 1849 3843
665 3478 1453
195 3213 5608
210 3104 4599
410 1861 457
1434 470 1477
220 4529 3184
503 815 3104
446 4621 3698
1242 420 263
539 2020 457
1204 815 4044
606 5497 5136
267 5292 780
37 1453 5136
366 815 4044
522 1206 3213
1435 1200 4529
1139 4621 4925
682 845 263
130 3588 3931
87 5434 3588
1159 3600 420
102 1849 3698
1091 2020 4925
920 5497 3478
522 4044 4977
1165 1453 4422
1331 4925 815
142 47 3600
936 3097 1830
1251 4422 3478
1138 457 1849
792 5292 845
168 263 2020
1244 1206 5434
1007 1055 470
1116 3746 2930
506 3698 1055
937 3184 3213
641 2930 5608
287 845 5497
823 5608 5136
103 1477 845
1274 4599 2804
1366 3931 4925
616 2007 5608
1116 420 1453
1163 2020 3843
714 3213 5434
65 2930 3931
670 815 1200
1365 4599 420
29 4977 4626
1303 3599 1055
1101 4165 5497
150 3599 5434
1138 470 5497
861 4621 1200
7 2020 2930
73 2804 780
989 1112 86
1206 47 3097
461 3213 3600
1347 5608 3931
89 420 457
1290 4153 3213
1053 457 4977
1091 3478 3931
2 5497 1471
845 5292 1861
33 2804 4621
61 4621 3600
1041 3746 4153
1255 2020 3213
465 845 1477
1245 1477 1055
778 2930 3478
880 3599 1206
355 3104 1849
513 5292 4925
424 3104 1861
502 457 4153
673 2020 3097
1093 4165 845
1242 4422 845
1037 4165 1477
373 3931 5292
388 815 5434
374 3588 3097
468 4044 1206
615 5434 1453
235 4044 4153
662 4977 2930
663 3843 1200
143 5497 47
761 3588 3931
670 2020 1861
923 5292 4153
1172 1477 815
107 2020 4422
1068 4529 1830
1338 3746 2804
850 1830 3588
516 86 5292
23 5434 3746
1405 3843 5608
1331 457 1830
451 3213 1453
1341 420 86
1093 3600 845
475 4044 5497
1097 3184 1453
709 86 780
1168 3478 4422
687 1849 1112
508 5292 5497
101 780 2804
1150 2007 4977
1037 470 3746
7 4621 3184
97 4925 3931
98 1830 5497
501 2930 845
272 4599 3478
75 4599 5497
1365 5136 3746
327 5292 3931
767 2804 4599
217 263 5136
232 3213 1830
537 4044 5608
759 2007 263
797 1200 3599
1373 1477 3843
123 4422 3097
1262 4044 457
565 4165 3097
546 3931 457
217 4621 4599
791 457 5434
610 3104 2804
21 3213 86
1306 5434 3599
981 457 4599
1400 780 4977
498 845 5608
96 3588 4925
294 3097 3478
675 47 5292
708 4925 86
528 1200 2930
1416 1861 4621
590 3213 4529
1431 4153 3588
1203 4422 3746
1423 3588 3746
319 2804 5608
1355 457 4422
722 3931 1200
1390 4422 4599
711 3746 4422
534 3097 5292
178 1471 3097
440 3843 47
869 86 1477
276 3931 5136
1108 3843 2020
1177 4925 2804
645 263 1206
1426 420 1206
1047 470 1471
375 4422 4626
742 1200 470
320 1206 1849
89 47 3213
138 1861 4529
581 3184 4422
331 4626 3843
866 3599 1861
1292 4044 3698
877 1861 3931
1208 4626 5497
1074 1453 1471
61 1112 3184
1357 420 3698
1362 815 1206
907 4621 420
235 3746 1453
159 3843 1477
213 2930 3104
1237 86 4153
756 4422 3746
262 815 3588
323 47 1477
113 815 780
35 3588 5292
943 1206 4529
1004 4599 4621
1121 845 470
896 5497 1477
65 780 4925
314 815 3843
946 5608 420
585 4621 815
888 3184 3588
425 3600 47
1089 1055 2930
