50 5000 25000
550 4447 2716
399 3082 2665
1312 3655 4743
39 5481 1065
159 2635 1700
794 5017 4452
960 1542 2908
1332 2501 153
247 4743 2908
245 2013 705
752 2893 3380
793 194 4870
1287 2635 2398
985 1065 153
776 1700 2398
809 2908 3082
1417 4597 4447
119 510 4763
1438 2908 183
790 1934 4870
985 4763 5662
338 4447 3947
57 2716 3380
1042 900 3947
250 2893 3380
1059 2893 816
909 2665 796
1028 4763 1843
1026 4597 1240
249 705 1755
1432 3947 3221
237 838 2897
1380 1703 2398
1423 2013 2501
217 4763 816
1377 4743 1843
569 194 510
1044 4743 5017
640 1647 4452
974 2501 444
1201 3380 2398
642 3082 4870
969 510 4452
334 1755 816
64 2665 2635
1389 900 5397
445 1647 5017
344 4743 1240
956 4870 2665
699 1065 4743
1376 2896 2398
836 194 5662
858 1700 2398
58 3655 2501
536 1542 3380
1358 900 2908
576 4637 5662
282 4743 2013
193 3655 2909
1207 3082 2398
566 4870 4452
1270 4743 2716
419 838 4393
963 1700 194
1187 2665 2398
1438 2716 4393
282 1755 5662
436 2908 2501
629 183 3380
397 5017 796
963 1647 4452
665 2896 153
957 4393 2398
352 1240 4393
99 1647 1542
97 5662 816
53 816 4311
626 1755 2893
128 838 2635
520 4447 1647
544 2897 444
1326 194 3947
443 705 796
378 2013 1934
1323 5481 444
525 3947 4637
941 4447 2398
551 2501 900
1215 4311 153
1216 153 5397
741 2501 2716
804 2908 1542
383 2908 3655
187 1240 4870
90 4637 444
1402 4311 477
16 5662 705
439 3221 4870
1119 5481 4763
624 3655 1647
800 194 477
735 1065 3082
1113 4597 4311
301 3655 153
685 1647 3221
153 5017 2896
435 2013 5017
804 194 510
799 194 477
994 2716 4870
302 1542 2893
930 3749 1240
26 477 1065
136 4763 2908
1255 900 1647
1257 4763 2896
207 183 5397
611 4743 1700
561 3655 3082
1400 2398 2893
1335 2501 3221
981 3221 4447
1270 5017 705
888 1647 194
24 1703 3380
78 2897 1647
1270 3082 4311
480 4393 1703
1026 3221 2897
893 816 1700
961 4447 1240
461 4870 3380
1314 1700 838
439 2013 2909
763 153 816
91 1934 2013
1327 4743 1065
588 194 3749
1430 5017 2896
331 194 3749
1165 2665 194
1227 816 3749
789 4763 1700
1229 4311 2635
424 2635 3655
515 2896 4870
403 2665 3082
863 1755 2013
853 3749 5397
1184 1065 4637
910 2398 4597
569 2013 2716
320 3749 1703
218 5397 1843
327 2501 4743
525 1065 2716
253 2893 1843
854 796 5481
1276 510 1755
643 2013 4393
1048 4743 1542
414 2716 2896
15 4637 2398
1082 2908 1700
1416 3082 1647
1390 4763 2893
203 796 1542
1058 444 1755
766 2909 153
1282 3082 194
890 4597 705
1176 816 4743
1063 1065 444
705 1065 4597
554 1240 2398
451 705 2896
893 816 3947
1039 2716 1755
1012 2716 3947
1229 2896 2897
291 1240 1755
515 1934 4311
558 2896 1240
251 1647 4597
268 3947 2897
271 2013 1700
306 4447 4452
952 194 183
515 5017 1647
906 1700 4870
1030 4447 1755
445 1542 1703
589 4637 2893
344 3082 4452
503 183 2716
364 2398 2893
5 705 2398
815 2635 3380
970 705 2897
1110 194 4447
1205 3380 838
448 2896 1647
143 2665 1542
1226 5481 4447
82 194 1700
17 816 2013
1354 4311 4452
539 444 705
50 1934 816
773 183 3082
1056 838 816
1191 1934 4311
253 1240 4311
1426 153 2398
895 900 3380
1426 2665 5397
538 4870 3655
1288 1843 183
308 4743 477
866 2716 5017
1116 2897 4447
521 194 5017
837 2635 3947
1214 2896 4763
428 2908 2896
422 1647 5481
120 2896 2665
711 153 510
259 705 153
918 796 4637
919 1700 2716
1338 2398 1755
1097 796 4452
743 2896 4637
1171 2896 1700
25 4870 1542
145 796 3749
857 3380 2908
988 4311 153
467 4311 3221
1386 1843 3082
1284 3947 705
1027 3947 705
314 3749 4393
1125 2716 2665
147 153 5017
901 1647 1700
1061 5481 5662
281 705 4637
891 477 4743
487 194 183
347 3749 510
59 2013 477
906 2909 5481
1276 3947 3221
195 838 5017
1127 153 3947
870 4763 1934
10 4311 2908
1006 2908 3082
1297 2665 1240
752 477 183
1070 5017 1700
213 2635 4870
620 1647 3749
200 3947 1240
545 816 2893
233 3221 2908
121 796 2893
1069 705 3749
665 3655 4311
167 194 2896
858 2909 2665
492 5017 4870
985 1755 1703
1185 4637 1065
162 1065 1647
267 4637 5662
260 4637 153
1201 2665 4393
427 4637 1700
466 4763 3749
1324 4597 4311
642 3380 510
695 1240 477
693 183 4870
1048 2635 477
194 477 4393
504 4637 194
60 5017 1755
711 2665 4597
477 4870 5017
473 4743 183
309 3655 5481
500 2896 2635
1268 5017 2398
1336 2501 4311
553 444 1755
1208 1843 4597
1023 5397 183
37 4743 3655
1156 5017 1065
965 510 1542
929 4447 3380
227 2897 510
1284 1700 4743
710 2665 2398
235 2398 705
1437 838 900
128 1700 816
1283 1240 1700
999 5481 3221
397 477 4447
1326 1065 510
711 1700 1647
1100 1647 1700
1258 4597 4447
401 1755 2909
880 153 1240
687 5397 3380
530 2716 838
90 477 183
487 1065 1703
245 4870 4393
230 4637 1934
1371 477 444
343 1703 1843
990 1703 4447
66 2896 4597
839 1240 194
562 5481 3947
313 4311 5662
496 1755 1703
1112 4763 183
190 796 2013
1144 153 2398
1299 3749 4447
1331 1700 444
336 2897 3947
143 1934 4870
928 2398 444
742 4452 2893
975 1647 838
277 5481 900
236 4393 900
1435 4870 2908
656 4597 1542
467 4763 1703
1143 3221 2896
683 3947 816
1214 4870 3221
132 1934 1700
533 816 900
1210 2716 183
838 2501 2398
1217 183 2893
581 510 2909
842 5397 4597
1166 1542 2665
437 1843 1755
676 3655 1542
1135 1755 4452
303 477 838
245 5397 2897
632 4311 1542
1399 1542 2501
938 444 153
186 1542 4447
1353 3082 4447
350 444 1240
1026 4452 183
594 2908 4447
769 3082 2501
886 153 3749
78 2635 3221
662 1703 2665
135 5662 2398
193 1647 153
106 3380 4597
328 4393 900
1227 2897 2909
253 2398 3221
1022 1647 4763
469 3082 2716
419 4597 3749
201 2501 2716
920 3655 2897
620 1647 2909
1242 1065 4452
451 194 900
160 194 5017
520 5397 3082
143 4393 3380
219 705 4870
214 838 3380
61 1542 1065
822 2501 2716
359 4743 838
100 900 1700
809 1703 3082
258 4743 1240
335 1240 2716
897 1240 4743
437 2398 3082
171 477 183
559 2893 4452
567 2908 194
458 4447 444
170 5397 2897
1248 1755 4447
1142 1647 510
951 1240 838
927 183 2909
525 1065 2398
214 1843 1647
285 477 3380
812 4870 153
1275 2398 4763
855 1065 194
537 477 4452
774 477 3221
984 4452 1843
471 2896 4597
868 153 2013
1082 4637 5017
1239 4393 2897
484 1647 1542
319 4763 2909
1046 5481 1755
144 838 1843
918 4452 1542
1203 2896 4393
537 1065 2909
299 4452 4637
516 2013 4311
1047 2501 4597
501 2501 2398
1188 4637 2896
1074 900 1647
50 5662 2908
1054 2013 153
470 2398 510
517 5397 3947
1435 838 510
761 153 3082
783 3655 1700
1083 2716 5397
625 2897 444
1331 4870 705
969 1240 1843
469 4311 4452
939 5662 1934
1328 1843 1700
1323 900 4393
517 2665 4763
1300 4637 2501
815 1647 3221
1 1843 2013
1204 4393 4452
605 2013 1934
477 1755 3380
1186 2893 5662
1074 796 1755
830 1065 2665
1347 2897 4763
1079 2909 3655
455 5397 4393
328 2897 2716
1404 4311 4637
569 900 2893
918 3380 5017
1033 5017 4597
1217 2893 510
829 2665 194
974 838 4743
1012 705 2501
979 4597 477
1018 2909 4637
1437 2398 4743
883 444 796
670 1542 4743
1385 444 838
19 1934 3655
1136 1755 183
911 2893 444
894 1700 838
934 3749 194
1372 4311 1755
198 1542 4452
1168 3380 4743
1052 194 1700
225 5017 4597
1313 1542 1065
814 1755 3380
1255 816 5017
719 3749 3655
284 2908 4452
279 4311 2635
902 2635 816
807 4311 5397
306 1240 1700
318 3655 4637
308 2893 4452
311 4447 1843
770 1843 4870
1349 153 1703
858 1703 4597
1009 2716 3655
471 4743 838
1150 1700 4763
1328 194 4393
206 510 2896
515 444 1843
698 2896 1703
1340 3221 4452
1249 1700 5397
1172 4452 900
82 2665 2896
853 477 2716
339 1703 5017
724 3380 2893
288 705 444
263 2665 1542
206 2635 1755
937 900 838
1052 1934 5481
168 2716 510
150 4447 1843
1098 4311 2893
688 1065 2716
513 183 153
84 1647 444
576 4393 1542
1337 4870 4763
834 4311 900
446 3380 183
614 3655 5662
636 816 705
167 1843 1647
855 194 5397
1368 2716 4311
1324 838 2893
460 477 3221
235 2716 2909
162 4393 3749
791 796 2635
497 1065 900
77 2893 3221
1213 5662 1542
167 705 2897
113 4393 194
179 5662 2635
368 5017 510
18 153 4597
601 2398 3655
357 838 153
214 3749 796
831 2896 3221
1255 1700 4452
74 510 444
279 5662 5017
1137 2013 2896
763 2908 1542
287 2908 4743
1047 2716 444
869 2908 5662
200 5017 3655
837 1703 816
538 4311 4452
782 838 3655
1111 3221 3749
1325 477 2896
1437 1843 2896
83 153 5481
507 4447 2013
1430 2398 2013
380 2013 2909
862 2665 816
1385 2908 2909
155 183 1065
219 3947 3655
1433 4743 2635
1098 838 4743
1021 5481 1755
1220 4743 1934
730 5481 2716
1219 3947 2893
149 4763 3082
976 194 4311
507 838 4393
255 3082 2908
371 2909 4743
297 3749 3082
924 5662 2398
970 4311 444
1356 2716 194
1383 2908 3655
1379 2909 1240
1367 1700 900
434 2896 3749
561 838 1542
805 705 2635
1102 1647 510
586 2908 5481
1429 1542 194
1217 444 153
1161 2665 4447
972 2909 4743
1330 4870 1934
444 194 816
56 796 3947
1324 5662 4743
1229 1065 5481
682 5662 4447
937 444 1755
489 153 194
832 477 194
958 1703 1755
724 2501 4311
987 510 2897
390 4447 838
166 1934 1843
228 3380 194
1330 2501 4870
1184 2716 816
1092 1647 5397
587 4393 153
1223 2013 5662
767 2398 2013
458 4311 3749
860 4452 194
965 5662 4763
10 1542 1647
411 816 2013
1313 4597 2893
1265 3082 3380
1358 4870 2398
1311 5017 3655
530 1542 2716
345 838 796
1200 4447 2501
143 705 3082
1379 4637 4447
120 2665 1542
57 4447 510
559 194 3749
549 1703 4763
857 2665 2501
1003 3380 4393
15 5662 3221
448 1065 2897
997 4452 1700
387 4743 900
32 194 2398
76 3221 153
9 4311 1843
715 2635 5662
4 5017 3082
880 705 4763
895 4763 1542
1216 3947 838
645 510 2896
904 4452 153
238 2908 3082
1412 3655 2501
10 5662 1755
597 2896 1700
602 2665 2909
42 2897 1703
809 1755 1843
585 153 2398
1102 1240 183
567 3221 2896
63 477 4447
948 900 4870
275 153 3947
524 4452 1647
1042 1065 1647
955 5397 2716
1380 1755 3947
1179 1240 4763
1081 5481 2897
1383 510 4637
523 444 5017
993 900 3749
828 2398 4393
634 3380 900
1421 4870 5017
799 4597 2013
452 1700 1934
465 3380 1542
655 1703 3947
584 4743 3221
941 5017 4447
396 1542 183
361 3221 2908
720 1934 3380
757 5397 705
818 4763 194
946 1755 4311
638 2909 4870
352 5397 153
1061 2897 1755
454 1843 4311
33 477 3082
491 1240 1755
535 3655 4597
945 2908 1755
977 3221 3380
484 5662 1700
1122 705 4637
1346 1843 2013
968 900 1240
1422 2896 153
1327 705 4870
250 2909 4311
785 1647 2716
162 1647 4447
975 4743 2897
626 5481 4763
1163 5017 194
848 4447 4763
376 4637 2897
230 1703 444
117 5481 1700
239 4447 510
1024 4393 816
1187 2896 444
594 2716 5397
1092 4447 194
815 2909 4452
230 2013 4763
1359 477 5397
812 900 3947
102 2897 4637
1036 1934 5017
1426 477 5662
1099 1542 5017
564 4452 4743
371 4637 510
1184 183 4763
178 2398 2893
1390 2909 3947
596 2665 4452
773 444 796
340 4763 183
975 4452 5017
1133 4447 1703
739 1703 5662
825 1843 1542
1338 2398 3380
213 838 2665
1178 838 2908
162 510 2909
402 153 444
193 1843 510
30 1843 3655
682 5662 4870
327 2635 183
999 4393 1647
783 153 510
494 705 2398
363 900 1700
52 1240 4393
503 1065 2398
250 5481 2896
328 2635 2013
596 2909 3380
457 444 705
732 3655 2893
1408 2013 5017
1046 5662 477
1007 5017 1240
1242 1542 796
779 194 2897
263 3655 3380
162 816 1065
1197 3655 2398
307 3082 1065
1113 1755 2908
1302 2908 4447
902 4637 2501
126 1647 5397
1209 2896 1647
120 4743 816
14 1647 705
1212 3655 5481
610 4597 1703
200 1700 796
311 2013 900
501 3380 900
114 2716 4763
828 2897 1065
383 2398 153
1018 900 4763
1032 4763 900
677 5662 183
1287 900 705
1359 3221 5397
102 900 4870
603 796 2893
589 2665 796
1418 1065 838
233 4393 3749
377 4311 705
605 510 3947
564 5017 1700
1156 4311 2893
1129 3947 1755
997 4743 2501
314 2398 4393
425 705 4743
456 3380 4311
669 5397 816
1001 194 2716
727 1542 816
696 2013 183
353 4763 2501
339 796 2908
292 183 2501
450 2908 796
1424 5662 5397
1339 796 3082
11 2716 3655
1219 2909 510
349 2897 2908
104 477 838
329 3749 4311
668 3749 2893
833 4743 4870
1283 2501 816
1139 477 1755
910 477 838
793 3082 2665
572 3749 1843
794 1240 510
285 3380 1542
1301 1065 2893
186 5017 5481
146 477 2909
426 3947 153
363 4870 816
394 2398 2908
295 4447 4311
461 3749 4447
1405 2908 4743
1239 4743 2897
206 1700 5017
1019 1542 4637
447 838 5017
319 4637 796
30 1934 4870
580 1700 3221
677 1647 2897
1007 2896 1647
123 1843 5662
442 5397 2013
372 444 2908
241 816 1542
718 1700 5662
940 2635 3749
750 900 183
1287 2635 705
327 477 2909
1414 4393 5481
929 1240 3221
978 2908 183
406 4597 4452
130 1934 5662
594 5017 2896
119 5017 2665
828 5017 2398
1260 183 2893
369 4637 3947
1330 2716 2665
157 816 5662
1007 2013 5662
670 5017 900
793 194 510
955 2909 4743
36 3749 838
1363 2896 5481
518 1542 816
834 2896 2897
363 5662 194
1168 510 3221
622 5662 1065
350 153 3221
87 5397 1240
915 5397 4447
951 1647 3380
747 4870 1843
1137 816 5017
531 2893 3221
766 3655 1240
495 5397 4743
1117 2716 1542
1339 3655 4447
495 3749 4743
786 816 3082
680 2893 3380
1155 2665 705
802 4870 2896
941 1647 2398
466 183 2716
740 1843 705
1304 796 1065
54 2897 2665
411 1065 1542
549 2716 510
551 3380 1542
233 4311 3749
496 2897 1703
363 5662 1065
541 4393 2909
442 5662 4763
1309 4763 1542
1364 194 444
207 4393 2893
756 4452 796
1180 194 4311
1413 2897 3221
341 816 2908
577 1755 900
1118 444 900
1432 1240 2013
427 2897 4311
338 4870 2897
874 510 3221
516 5662 4870
102 153 3082
109 1542 4637
1249 2893 705
1307 2013 2635
1353 1934 5017
342 3082 3947
349 838 4743
500 4870 5397
1007 3082 2897
1008 3380 510
426 4447 1240
1433 4597 1934
1213 2501 4743
759 5397 4763
438 153 838
1211 2893 4637
1387 816 2908
1220 183 2635
121 1703 1843
1305 2013 183
1082 2897 816
630 4393 4743
1236 153 705
361 2716 4597
22 2909 1240
1082 2635 153
652 1700 705
729 4637 444
1266 1700 4597
385 5397 444
1227 2909 5397
1014 444 3221
1294 4743 816
308 796 2635
933 2896 2501
1385 2716 838
695 477 5481
396 838 4870
860 5397 183
344 1065 444
1166 1843 796
746 194 4311
516 838 4870
122 1843 4870
67 194 1542
919 477 2665
880 2501 2013
468 153 4447
1329 1542 1703
233 5397 4597
1399 705 4597
705 5017 2908
1093 477 2635
1215 2893 4637
1155 705 183
634 4452 153
1386 900 816
1156 2665 705
1149 4637 1647
451 2716 2665
125 5481 838
1134 4763 477
620 2908 1065
1157 1240 1647
1359 444 2908
1429 900 183
831 816 2909
64 4870 2716
1411 2716 1240
1350 1843 5397
1014 2635 1240
708 183 4743
1200 183 3749
790 3749 3655
581 2893 1934
570 838 3221
1274 1755 2893
1338 1542 3749
1309 2665 183
1091 510 4311
205 2501 816
1382 3221 2897
825 2398 796
1185 2909 4311
1374 183 2013
1301 816 3380
128 3947 2716
224 5017 444
233 5017 796
1187 2635 2716
29 1700 183
990 2398 4870
111 183 2893
285 2716 2893
1046 1703 4743
330 2398 1647
1157 2665 816
90 1700 4637
1122 2501 900
498 2013 4311
420 4870 4763
588 477 2896
144 796 1703
159 1703 1700
1423 4870 4452
70 510 2908
990 4393 2665
1009 1240 1703
25 900 1240
659 477 4393
995 2716 1240
1237 900 4743
1201 1647 4743
270 1703 1934
943 4447 900
274 194 3947
1140 2908 4763
710 1240 2635
607 816 3947
1139 796 2908
566 2716 5397
363 194 477
1436 4597 4763
267 2501 838
1210 1843 5017
1356 2896 1542
792 4447 796
788 4452 1934
1401 3749 1065
40 4597 1065
804 3749 2398
753 183 4743
558 4393 1934
250 5481 838
1333 477 4447
1249 705 3947
601 4452 3947
1390 1755 4597
1351 2398 2896
1263 2013 4452
500 3947 796
1125 510 4743
243 183 4447
1374 4763 5662
594 4763 4452
287 1934 3749
833 4870 2635
197 2897 796
1349 5481 2897
42 5662 183
92 477 510
355 4870 900
598 705 3655
404 3947 444
871 3082 4743
1158 4393 4870
423 5662 1240
492 4597 4637
402 4311 2716
316 183 4637
409 1700 5662
737 153 2896
1006 2893 3380
117 900 2909
1102 153 2893
1372 5481 816
328 5397 194
245 4637 4447
964 705 900
1011 1755 2909
597 816 2635
449 444 1065
643 183 1240
310 4393 816
15 510 705
218 4870 4743
1313 705 3082
1163 183 4393
459 900 2893
1116 1542 2897
425 900 2896
623 3749 3947
627 1542 510
779 5017 183
172 2897 1240
1116 3082 2896
194 4743 4393
581 153 1755
147 2501 3380
348 2893 4393
62 5662 444
1266 3655 3082
120 1542 4447
512 444 2909
1118 4763 1065
160 2893 1240
195 3749 5481
111 2013 1703
26 796 1934
903 2665 2501
746 1065 3221
152 796 5017
882 2908 1700
699 1703 4763
1097 194 2635
523 3947 4763
764 5662 2908
125 838 3221
954 4743 3221
957 153 3221
1124 3947 4637
312 2665 183
583 1703 3655
998 4763 838
896 510 2635
449 3947 2665
517 3221 1240
1166 5481 2909
226 2013 3380
723 2501 2896
1182 816 3655
481 3221 183
1071 5481 838
192 4311 900
980 1843 5481
361 838 1934
1248 4763 2501
955 2896 2909
907 1700 3082
1002 1647 1703
830 705 2501
1009 4597 816
252 1843 444
881 4637 477
714 4452 3749
720 1240 1934
1424 194 2897
453 2501 4743
1069 444 5662
962 2908 796
1345 4447 5397
208 1542 900
869 1240 5481
649 1065 816
674 183 5397
401 3749 2716
22 4311 3947
1368 816 2665
1413 5662 796
383 1755 2908
57 2716 5481
433 5481 194
425 838 1703
975 4452 4447
709 1542 1700
607 183 4763
1031 153 2665
92 4311 1700
442 3947 2896
1292 2716 3655
765 3380 1240
1003 1700 5017
134 3947 2013
1164 796 4597
526 4637 2716
501 4637 1647
370 1934 3221
1301 5017 2896
995 444 4637
393 3947 1647
457 3655 2013
836 3749 2665
555 2908 1755
99 2501 1755
246 183 4763
101 194 5397
1379 2908 2665
1093 3655 4870
612 444 816
1349 2635 2893
809 2665 2501
488 4870 1700
564 194 5017
150 1542 705
93 3380 1542
976 4447 2398
525 5481 1065
1083 5397 2908
1175 1843 796
1371 2665 2635
1394 183 2635
443 1065 1240
833 477 1703
73 1755 2716
385 4743 3655
855 2665 4870
543 4393 444
1131 5397 1240
913 2908 838
1140 3947 838
636 2635 1542
1042 1703 705
316 2635 153
452 2897 510
1422 1647 3655
592 153 4637
943 3221 194
719 1542 1700
1141 2716 1700
1124 1700 2893
706 2897 1703
568 5017 3380
1198 3380 838
152 705 816
332 1542 194
391 1755 2908
1178 900 3221
210 838 2896
9 444 477
184 1542 2665
538 3655 838
1152 4311 4447
903 1542 4597
496 3380 2896
3 3082 900
1123 477 3380
391 1703 2908
973 816 5397
993 153 5662
1364 5481 1647
475 2908 2893
146 1934 2013
1290 4870 3947
1345 1240 2909
761 796 3749
834 1843 3947
714 1700 4311
1346 816 2716
569 2893 3655
836 153 816
263 4311 816
1252 796 900
1107 477 3082
1154 477 3380
1289 1647 4743
532 2013 153
459 5662 2897
935 1700 5481
604 3655 900
786 1700 2908
226 3655 1542
774 838 4311
702 1934 2896
787 4763 5662
211 4447 2908
291 4452 3221
582 1755 3380
163 2893 1240
1191 816 1542
339 3082 1703
412 1755 2897
316 2896 4763
71 3655 2897
966 3749 1755
154 4447 1240
894 444 3082
1138 1647 5397
162 2897 4637
496 5662 2897
1398 2716 3655
439 900 510
892 816 3221
873 1065 4393
178 5481 816
1144 4637 796
870 4597 4311
944 1065 183
513 3655 2908
385 5481 5662
1163 2909 705
497 4637 4870
1366 4637 153
224 838 2908
524 4393 4447
175 3947 5017
699 2398 4452
820 153 444
1120 900 153
324 153 4763
806 2398 816
26 153 705
1276 1700 2909
424 3082 705
166 2896 3221
156 3082 5397
547 3749 4597
411 1542 5397
1141 4743 816
1204 2398 5397
1096 838 1700
776 2665 2897
555 194 5481
1198 3947 2897
825 3221 4452
928 900 1700
1210 2896 4763
974 1703 2909
1164 1240 3380
599 4393 2665
1358 1703 5397
30 816 5662
1431 477 816
912 1240 3749
265 1755 2896
14 2013 3655
207 183 4597
1415 1703 4743
9 4637 477
1430 4311 2716
114 3749 1700
1187 1703 183
227 444 4870
1262 1240 1755
524 1065 153
933 4763 1703
1075 477 838
1371 2398 1755
792 5397 4597
350 3947 2908
1249 3749 444
11 2897 510
291 3082 2908
1077 4393 5397
687 2398 4763
1258 2896 2635
711 5017 510
256 4311 1755
610 477 2635
58 5397 1542
639 3380 3221
575 2501 4637
153 900 2501
548 1700 838
1231 1934 816
1027 4763 1542
1264 4311 1703
708 4393 2716
646 2501 3082
1088 5662 3655
328 3947 2896
175 4311 2909
120 816 1755
391 5662 2893
554 4452 3380
1388 3380 4637
820 705 4452
1108 3082 2897
744 4311 1542
264 4597 3655
146 2501 1703
1255 4452 2716
979 3082 2635
665 1065 5481
1389 1542 4763
958 1934 1647
632 4311 2909
1121 1240 3749
985 510 2013
835 705 1542
857 1240 4393
1305 4597 1065
3 477 1934
1424 1700 510
357 1240 2716
785 1843 1240
982 510 183
518 1934 2893
99 183 796
501 4743 5397
988 705 2909
576 2665 1700
752 1240 2909
69 1700 5017
461 3947 4393
1118 5481 2896
532 2893 1703
1050 2501 2908
1150 2896 796
83 2908 5662
944 1065 705
80 2897 5481
705 1843 5481
774 4743 796
1131 2908 194
423 4452 1934
1436 2013 2501
705 4452 900
1247 4311 153
10 2635 183
892 4452 2909
994 1647 2897
1167 4870 1755
747 1843 2665
534 1700 2665
223 5397 153
336 1065 1703
335 4311 5397
1055 1703 3655
1184 183 900
244 1700 2908
53 1240 5662
727 705 3947
818 4637 477
557 2635 2665
277 4447 1240
968 3947 4597
283 1542 2908
583 3221 816
140 4597 838
348 2013 2896
583 5662 2635
795 3082 183
174 2501 5017
731 838 1700
881 4743 3947
281 2909 3221
564 444 2893
1020 477 2909
1160 3749 1065
1380 2896 4452
523 4393 2398
1322 4763 1240
142 2908 2013
1321 4311 4452
1306 477 194
103 1700 1755
338 4597 1065
896 1700 1934
466 2013 4452
887 2897 4763
57 2897 153
131 4743 5662
912 183 1240
455 5481 153
1412 4743 4870
1027 705 183
815 194 5397
3 3947 5481
315 5481 705
80 153 1703
1011 4637 2896
166 510 2716
1222 5017 4637
33 816 4870
81 4637 1240
553 153 2716
545 2665 5481
238 2635 4637
780 444 4870
323 2716 1065
375 1700 2908
1203 2896 510
1251 477 3380
531 2501 1240
366 2635 444
492 183 4452
1014 1542 3380
701 2665 1065
321 3221 705
342 1700 1065
210 2896 3221
1294 2909 2897
718 2501 153
962 510 194
786 1843 444
289 5662 3380
372 2716 4393
152 3380 4743
1202 1843 510
573 2716 2501
40 1065 2716
232 816 1843
1314 3221 3655
189 2893 1240
1082 153 705
1194 3082 1843
951 194 1703
1026 2013 1647
1272 5397 705
1157 4311 2398
1005 2013 5017
1191 5397 153
1221 3082 5017
1036 705 4597
1038 444 1240
153 4393 153
187 2665 2908
712 444 3221
863 1700 4452
832 5662 4870
1089 816 2909
149 3082 2897
618 2897 1647
463 2896 2909
517 3655 2908
0 1065 4393
768 1542 4393
57 4452 4870
1029 2501 183
437 477 4311
294 796 510
386 3380 1542
1071 4763 838
529 510 4743
259 5017 1755
1345 4311 4393
532 4311 1700
212 4311 705
1283 1755 2893
697 2893 1755
923 3380 900
216 477 796
949 4311 2716
25 3655 816
1360 2909 4637
1287 1065 2501
216 1647 816
1086 2398 2716
161 2665 4447
1057 1755 194
286 4452 2665
248 1843 477
966 5481 1755
306 1542 510
1355 3655 4763
311 705 2896
181 2909 5017
37 3947 3221
1250 2665 477
655 4597 5662
1187 1542 4311
387 153 2665
1393 477 2896
958 5017 194
921 3749 1843
1415 444 194
1033 3380 1755
1362 2893 4637
1430 1240 3655
953 4311 5397
500 1542 1240
1121 444 4311
154 477 194
1171 4452 1542
1318 2665 3221
643 3947 4447
177 4870 510
136 3749 2665
294 1647 1934
556 3082 3380
413 5481 2635
149 838 5017
14 2501 1843
718 2013 4637
1128 1542 3655
1158 816 1703
993 1843 153
684 1755 4393
142 4447 5481
745 2635 2897
11 4743 153
569 2013 1542
1236 1700 5017
783 4393 2716
1224 2635 2908
855 510 816
837 1755 4393
763 4637 444
426 510 5481
1385 2635 2665
145 3947 4393
1399 1647 1843
636 1934 2635
634 5397 838
1124 2908 3221
544 1542 3749
721 2665 1065
392 4637 2909
1005 4597 1703
1286 705 153
352 194 4763
1239 4597 705
1345 5397 2716
556 816 2897
776 3221 2897
1188 838 2013
341 5397 4637
734 444 1647
171 4763 1065
18 3947 796
242 153 510
41 5662 900
1258 2909 3947
246 1700 4743
1022 2716 3749
1274 705 1934
229 2908 2501
835 796 4447
1007 1843 183
897 5481 183
1011 1703 1647
924 900 4597
742 3947 2893
988 3749 1703
443 444 2716
149 838 5397
252 2897 5397
483 1703 1240
1094 1934 705
125 4393 4452
1221 5397 1240
423 4393 1703
1270 2013 3082
193 838 2013
259 5397 3947
363 2398 4743
787 900 3082
1032 796 2665
192 1843 4637
265 2897 3947
719 1647 5017
752 477 5662
1329 2501 3380
730 3947 3082
1333 4870 153
270 3221 2909
308 1542 194
237 2897 2398
87 3947 1755
352 4743 183
944 5481 2398
256 838 4597
145 4311 1934
876 2897 3380
641 3221 1755
911 900 5481
1091 1065 3655
1328 816 2716
525 3749 5481
414 4452 2909
363 2893 5481
877 2665 3380
634 477 5017
108 4393 3082
893 4763 1755
574 1843 3380
825 3655 444
1201 796 4763
974 4447 2716
1021 5017 183
394 510 4393
1317 2398 2635
164 4393 510
212 4452 153
868 2013 5662
101 1542 705
434 2013 2665
987 510 444
215 4637 3947
1215 5662 444
1202 900 2909
1248 838 1755
43 477 444
355 4743 3380
308 900 510
161 2398 2716
952 796 3221
893 4743 3749
928 3947 153
271 816 3749
648 2909 705
855 1700 1703
328 1065 444
1143 4763 4393
527 2908 3749
685 3655 5397
753 183 5397
1426 2501 477
899 2635 5662
144 3221 1755
56 3655 5481
1157 2909 3749
60 3380 838
65 5397 900
1001 1843 900
983 2896 510
1298 3655 1934
1066 3749 2013
1020 4452 2908
1246 816 2893
207 3221 4393
290 4763 3380
1303 5662 900
409 3749 1700
587 838 2635
962 510 2665
1310 5017 183
1271 2893 4743
171 4743 194
378 2635 477
724 1542 194
288 4452 4447
1367 1755 2501
1408 2398 5017
114 1700 4447
765 1934 4311
1294 4447 1703
630 5397 2665
328 2716 4393
1286 2897 838
513 2908 1647
1073 1755 3082
989 2896 705
576 4452 816
828 1700 4452
122 2635 2013
625 4452 5397
756 477 510
141 1065 4597
984 2908 2896
339 2635 4447
1166 1700 1934
618 2893 816
0 4311 5397
1161 4597 3947
241 4597 2665
953 510 4452
159 1700 1703
572 4870 5481
794 2897 4447
1076 1934 2716
574 2893 4870
1064 4763 510
1064 2665 900
786 4763 3380
899 4393 4452
284 4452 1755
443 5397 2893
887 4447 2398
113 153 183
1061 3082 1647
1267 3947 2893
763 477 796
